"Descripcio";"Nom_comercial";"Codi_carrer";"Nom_carrer";"Numero_inf";"Lletra_inf";"Accessori_inf";"Numero_sup";"Lletra_sup";" Accessori_sup";"Escala";"Pis";"Porta";"Id_edifici";"utm_x_etrs89";" utm_y_etrs89";"lon";"lat"
"OFICINA COMERCIAL";"SUNWEB";"0029";"ANSELM CLAVE I CAMPS";"32";"";"N";"";"";"N";"";"04";"";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA D'ORGANISME DE CONTROL AUTORITZAT EN SEGURETAT INDUSTRIAL";"APPLUS";"0029";"ANSELM CLAVE I CAMPS";"32";"";"N";"";"";"N";"";"03";"";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA EXPLOTACIÓ ELECTRÒNICA DE TERCERS";"AUGURE";"0029";"ANSELM CLAVE I CAMPS";"32";"";"N";"";"";"N";"";"01";"1";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA EXPLOTACIÓ ELECTRÒNICA DE TERCERS";"AUGURE";"0029";"ANSELM CLAVE I CAMPS";"32";"";"N";"";"";"N";"";"01";"2";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA INFORMÀTICA DE SUPORT A L'AGÈNCIA DE VIATGES";"SUNDIO GROUP";"0029";"ANSELM CLAVE I CAMPS";"32";"";"N";"";"";"N";"";"02";"1";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"OFICINA INFORMÀTICA DE SUPORT A L'AGÈNCIA DE VIATGES";"SUNDIO GROUP";"0029";"ANSELM CLAVE I CAMPS";"32";"";"N";"";"";"N";"";"02";"2";"3828";"485269";"4648148";"2,82216847";"41,98519737"
"PERRUQUERIA";"";"0029";"ANSELM CLAVE I CAMPS";"3";"";"N";"";"";"N";"";"EN";"1";"3795";"485349";"4648152";"2,82313412";"41,98523489"
"REPARACIÓ DE CALÇAT";"";"0029";"ANSELM CLAVE I CAMPS";"6";"";"N";"";"";"N";"";"BS";"";"3838";"485353";"4648171";"2,82318193";"41,98540609"
"SERVEI D'ALLOTJAMENT I ESMORZAR";"BED IN GIRONA";"0029";"ANSELM CLAVE I CAMPS";"36";"";"N";"";"";"N";"";"EN";"";"3831";"485240";"4648143";"2,82181851";"41,98515179"
"SERVEI D'ALLOTJAMENT I ESMORZAR";"BED IN GIRONA";"0029";"ANSELM CLAVE I CAMPS";"36";"";"N";"";"";"N";"";"01";"";"3831";"485240";"4648143";"2,82181851";"41,98515179"
"?";"";"0030";"ANTIC ROCA";"25";"";"N";"";"";"N";"";"";"";"1714";"485389";"4646887";"2,82364843";"41,97384221"
"?";"";"0030";"ANTIC ROCA";"32";"";"N";"";"";"N";"";"BS";"";"1745";"485332";"4646856";"2,82296123";"41,97356194"
"BOTIGA ROBA DE DANSA";"NEUS DANSA GIRONA";"0030";"ANTIC ROCA";"3";"";"N";"";"";"N";"";"BS";"2";"1684";"485217";"4646905";"2,82157198";"41,97400112"
"CENTRE D'ESTÈTICA";"KIARA";"0030";"ANTIC ROCA";"5";"";"N";"";"";"N";"";"BS";"1";"1684";"485217";"4646905";"2,82157198";"41,97400112"
"ELABORACIÓ I VENDA DE MENJARS I PLATS PREPARATS";"LACROKET";"0030";"ANTIC ROCA";"14";"";"N";"16";"";"N";"";"BS";"";"12113";"485238";"4646877";"2,82182615";"41,97374933"
"GESTORIA/ASSESSORIA";"AR ASSESSORS";"0030";"ANTIC ROCA";"19";"";"N";"";"";"N";"";"BS";"1";"1699";"485320";"4646881";"2,82281577";"41,97378689"
"HABITATGE D'ÚS TURÍSTIC";"";"0030";"ANTIC ROCA";"23";"";"N";"";"";"N";"";"01";"1";"1697";"485350";"4646877";"2,82317796";"41,97375142"
"OFICINES I AULES";"CARTANYÀ";"0030";"ANTIC ROCA";"38";"";"N";"";"";"N";"";"BS";"";"1724";"485398";"4646840";"2,82375822";"41,97341906"
"OFICINES I AULES";"CARTANYÀ";"0030";"ANTIC ROCA";"38";"";"N";"";"";"N";"";"01";"";"1724";"485398";"4646840";"2,82375822";"41,97341906"
"OFICINES I AULES";"CARTANYÀ";"0030";"ANTIC ROCA";"38";"";"N";"";"";"N";"";"02";"";"1724";"485398";"4646840";"2,82375822";"41,97341906"
"SERVEI TÈCNIC DE TELECOMUNICACIONS";"MATELSAT";"0030";"ANTIC ROCA";"3";"";"N";"";"";"N";"";"BS";"1";"1684";"485217";"4646905";"2,82157198";"41,97400112"
"VENDA AL MAJOR DE SUBMINISTRAMENTS IND.";"FER-SOLD";"0030";"ANTIC ROCA";"19";"";"N";"";"";"N";"";"BS";"2";"1699";"485320";"4646881";"2,82281577";"41,97378689"
"?";"";"0031";"ANTIGA D'AMER";"60";"";"N";"62";"";"N";"";"";"";"8391";"482381";"4648445";"2,78729605";"41,98781304"
"APARCAMENT PRIVAT DE VEHICLES";"";"0031";"ANTIGA D'AMER";"9";"";"N";"";"";"N";"";"";"";"12774";"";"";"";""
"ESTABLIMENT PÚBLIC AMB RESERVATS ANNEXOS";"LA LLUNA";"0031";"ANTIGA D'AMER";"46";"";"N";"52";"";"N";"";"BS";"1";"8388";"482514";"4648460";"2,78890123";"41,98795110"
"ESTACIÓ DE SERVEI I RENTAT DE VEHICLES";"PETREM";"0031";"ANTIGA D'AMER";"2";"";"N";"";"";"N";"";"";"";"12767";"483045";"4648629";"2,79530678";"41,98948483"
"FABRICACIÓ DE CAFÈ, ENVASAT DE CAFÈ I ALTRES ESPECIALITATS EN CÀPSULES";"NESTLÉ";"0031";"ANTIGA D'AMER";"3";"";"N";"";"";"N";"";"BS";"";"8383";"482848";"4648434";"2,79293416";"41,98772427"
"GENERACIÓ ENERGIA SOLAR FOTOVOLTAICA A LA XARXA";"";"0031";"ANTIGA D'AMER";"12";"";"N";"";"";"N";"";"";"";"12158";"482881";"4648608";"2,79332748";"41,98929214"
"MAGATZEM DE MATERIALS PER A LA PROTECCIÓ PASSIVA CONTRA EL FOC";"";"0031";"ANTIGA D'AMER";"10";"";"N";"";"";"N";"";"";"";"12123";"482896";"4648612";"2,79350845";"41,98932850"
"MAGATZEM I OFICINES DE PRODUCTES DE BELLESA";"";"0031";"ANTIGA D'AMER";"32";"";"N";"34";"";"N";"";"";"";"11039";"482628";"4648506";"2,79027612";"41,98836793"
"OFICINES";"";"0031";"ANTIGA D'AMER";"12";"";"N";"";"";"N";"";"02";"1";"12123";"482896";"4648612";"2,79350845";"41,98932850"
"OFICINES TECNOLÒGIQUES";"LIDERALIA";"0031";"ANTIGA D'AMER";"12";"";"N";"";"";"N";"";"02";"";"12123";"482896";"4648612";"2,79350845";"41,98932850"
"RESTAURANT";"LA MASIA DEL CABRIT";"0031";"ANTIGA D'AMER";"58";"";"N";"";"";"N";"";"BS";"";"8390";"482436";"4648433";"2,78796039";"41,98770619"
"TALLER DE REPARACIÓ, LLOGUER I VENDA DE MAQUINÀRIA PER A LA CONSTRUCCIÓ";"CM93";"0031";"ANTIGA D'AMER";"68";"";"N";"";"";"N";"";"";"";"11295";"482320";"4648408";"2,78656075";"41,98747843"
"TALLER MECÀNIC DE REPARACIÓ D'AUTOMÒBILS";"TALLER MECÀNIC JORDI CARRERAS";"0031";"ANTIGA D'AMER";"12";"";"N";"";"";"N";"";"BS";"";"12123";"482896";"4648612";"2,79350845";"41,98932850"
"VDA.MAJOR MATERIAL ELECTRIC I SOLDADURA";"COMERCIAL BRUSI TERRADES";"0031";"ANTIGA D'AMER";"54";"";"N";"";"";"N";"";"";"";"11147";"482485";"4648458";"2,78855119";"41,98793244"
"?";"";"0033";"ARAGO";"58";"";"N";"";"";"N";"";"";"1";"3559";"484696";"4644456";"2,81534734";"41,95193382"
"BAR-RESTAURANT";"LA PUJADA";"0033";"ARAGO";"16";"";"N";"";"";"N";"";"BS";"";"3597";"484082";"4644367";"2,80794148";"41,95112007"
"BAR-RESTAURANT";"Nom desconegut.";"0033";"ARAGO";"58";"";"N";"";"";"N";"";"";"1";"3559";"484696";"4644456";"2,81534734";"41,95193382"
"MAGATZEM DE PRODUCTES I MATERIALS FITOSANITARIS";"AGROQUÍMICS";"0033";"ARAGO";"36";"";"N";"";"";"N";"";"";"";"10200";"484438";"4644346";"2,81223733";"41,95093803"
"?";"FARMÀCIA SAGUER";"0036";"ARGENTERIA";"29";"";"N";"";"";"N";"";"BS";"1";"5992";"485486";"4648165";"2,82478764";"41,98535451"
"?";"";"0036";"ARGENTERIA";"31";"";"N";"";"";"N";"";"BS";"2";"5992";"485486";"4648165";"2,82478764";"41,98535451"
"BOTIGA D'ACCESSORIS DE MÒBIL";"COVERSTORE";"0036";"ARGENTERIA";"10";"";"N";"";"";"N";"";"BS";"1";"5819";"485471";"4648097";"2,82460824";"41,98474178"
"BOTIGA DE ROBA";"CHANGE";"0036";"ARGENTERIA";"19";"";"N";"";"";"N";"";"BS";"";"5847";"485466";"4648138";"2,82454687";"41,98511096"
"BOTIGA DE ROBA";"PURIFICACION GARCIA";"0036";"ARGENTERIA";"9";"";"N";"";"";"N";"";"";"";"5842";"485455";"4648109";"2,82441480";"41,98484957"
"BOTIGA DE ROBA I ACCESSORIS";"BENEÏDA TRENDY CLOTHES";"0036";"ARGENTERIA";"10";"";"N";"";"";"N";"";"BS";"2";"5819";"485471";"4648097";"2,82460824";"41,98474178"
"BOTIGA DE ROBA I BIJUTERIA";"AMBAR BIJUTERIA";"0036";"ARGENTERIA";"13";"";"N";"";"";"N";"";"BS";"1";"5844";"485459";"4648122";"2,82446276";"41,98496673"
"BOTIGA DE ROBA I COMPLEMENTS";"GROOVY-SHOP GALLERY";"0036";"ARGENTERIA";"25";"";"N";"";"";"N";"";"BS";"";"5850";"485471";"4648153";"2,82460686";"41,98524615"
"BOTIGA DE ROBA I COMPLEMENTS";"GUITARE";"0036";"ARGENTERIA";"7";"";"N";"";"";"N";"";"BS";"";"5841";"485452";"4648102";"2,82437876";"41,98478646"
"BOTIGA DE ROBA I COMPLEMENTS";"MASSIMO DUTTI";"0036";"ARGENTERIA";"16";"";"N";"";"";"N";"";"BS";"";"5822";"485478";"4648113";"2,82469235";"41,98488602"
"BOTIGA DE TE";"TEA SHOP";"0036";"ARGENTERIA";"1";"";"N";"";"";"N";"";"BS";"2";"5838";"485448";"4648082";"2,82433096";"41,98460626"
"COMERÇ AL DETALL D'ARTICLES DE BIJUTERIA";"BIJOU BRIGITTE";"0036";"ARGENTERIA";"1";"";"N";"";"";"N";"";"BS";"1";"5838";"485448";"4648082";"2,82433096";"41,98460626"
"COMERÇ AL DETALL D'ARTICLES DE REGAL I SOUVENIRS";"RIU D'ARGENT";"0036";"ARGENTERIA";"5";"";"N";"";"";"N";"";"BS";"1";"5840";"485449";"4648095";"2,82434271";"41,98472336"
"COMERÇ AL DETALL D'ARTICLES PER A LA LLAR";"GALA";"0036";"ARGENTERIA";"15";"";"N";"";"";"N";"";"BS";"";"5845";"485461";"4648130";"2,82448671";"41,98503882"
"COMERÇ AL DETALL DE BIJUTERIA I COMPLEMENTS";"TOT A 2€ I MÉS";"0036";"ARGENTERIA";"12";"";"N";"";"";"N";"";"BS";"";"5820";"485473";"4648102";"2,82463226";"41,98478685"
"COMERÇ AL DETALL DE ROBA";"UNIK";"0036";"ARGENTERIA";"21";"";"N";"";"";"N";"";"BS";"";"5848";"485468";"4648143";"2,82457089";"41,98515603"
"COMERÇ AL DETALL DE ROBA I COMPLEMENTS";"CATIMINI";"0036";"ARGENTERIA";"5";"";"N";"";"";"N";"";"BS";"2";"5840";"485449";"4648095";"2,82434271";"41,98472336"
"COMERÇ AL DETALL DE ROBA I COMPLEMENTS";"MACSON";"0036";"ARGENTERIA";"2";"";"N";"";"";"N";"";"BS";"";"5815";"485481";"4648077";"2,82472946";"41,98456183"
"COMERÇ AL DETALL DE ROBA I COMPLEMENTS";"MACSON";"0036";"ARGENTERIA";"6";"";"N";"";"";"N";"";"BS";"";"5817";"485469";"4648088";"2,82458432";"41,98466068"
"COSMÈTICA";"FLORMAR";"0036";"ARGENTERIA";"13";"";"N";"";"";"N";"";"BS";"3";"5844";"485459";"4648122";"2,82446276";"41,98496673"
"HABITATGE D'ÚS TURÍSTIC";"GIROROOMS";"0036";"ARGENTERIA";"10";"";"N";"";"";"N";"";"PR";"1";"5819";"485471";"4648097";"2,82460824";"41,98474178"
"LLIBRERIA";"LLIBRERIA GELI";"0036";"ARGENTERIA";"18";"";"N";"";"";"N";"";"BS";"";"5831";"485488";"4648120";"2,82481290";"41,98494925"
"RELLOTGERIA, BIJUTERIA I COMPLEMENTS";"ICE WATCH";"0036";"ARGENTERIA";"14";"";"N";"";"";"N";"";"BS";"";"5821";"485485";"4648103";"2,82477710";"41,98479608"
"SABATERIA";"DE PAS";"0036";"ARGENTERIA";"27";"";"N";"";"";"N";"";"BS";"";"5851";"485474";"4648158";"2,82464295";"41,98529124"
"SABATERIA I COMPLEMENTS";"SBT 2";"0036";"ARGENTERIA";"23";"";"N";"";"";"N";"";"BS";"";"5849";"485470";"4648148";"2,82459491";"41,98520110"
"VENDA AL DETALL DE GELATS I TORRONS";"TORRONS CANDELA";"0036";"ARGENTERIA";"8";"";"N";"";"";"N";"";"BS";"";"5817";"485469";"4648088";"2,82458432";"41,98466068"
"VENDA I ELABORACIÓ DE IOGURTS I PRODUCTES LÀCTICS";"LLAGURT";"0036";"ARGENTERIA";"3";"";"N";"";"";"N";"";"BS";"";"5839";"485447";"4648088";"2,82431874";"41,98466028"
"VENDA I REPARACIÓ DE MÒBILS";"";"0036";"ARGENTERIA";"13";"";"N";"";"";"N";"";"BS";"2";"5844";"485459";"4648122";"2,82446276";"41,98496673"
"VENDA MN. D'ARTICLES DE JOIERIA";"JOIERIA PERE QUERA";"0036";"ARGENTERIA";"20";"";"N";"";"";"N";"";"BS";"";"5824";"485482";"4648127";"2,82474029";"41,98501218"
"VENDA MN. D'ARTICLES DE JOIERIA";"JOIERIA PERE QUERA";"0036";"ARGENTERIA";"22";"";"N";"";"";"N";"";"BS";"";"5825";"485482";"4648134";"2,82474012";"41,98507523"
"VENDA MN. D'ARTICLES DE JOIERIA";"JOIERIA PERE QUERA";"0036";"ARGENTERIA";"24";"";"N";"";"";"N";"";"BS";"";"5827";"485491";"4648142";"2,82484857";"41,98514745"
"VENDA MN. D'ARTICLES DE JOIERIA";"JOIERIA PERE QUERA";"0036";"ARGENTERIA";"26";"";"N";"";"";"N";"";"BS";"";"5827";"485491";"4648142";"2,82484857";"41,98514745"
"?";"";"0039";"ASSUMPCIO";"3";"";"N";"";"";"N";"";"BS";"";"4408";"484405";"4647109";"2,81176594";"41,97582283"
"?";"";"0039";"ASSUMPCIO";"10";"";"N";"";"";"N";"";"BS";"";"4393";"484342";"4647093";"2,81100595";"41,97567747"
"?";"";"0039";"ASSUMPCIO";"14";"";"N";"";"";"N";"";"BS";"";"4397";"484317";"4647076";"2,81070465";"41,97552386"
"?";"";"0039";"ASSUMPCIO";"19";"";"N";"";"";"N";"";"BS";"";"4470";"484309";"4647007";"2,81060993";"41,97490224"
"?";"";"0039";"ASSUMPCIO";"28";"";"N";"";"";"N";"";"BS";"";"4460";"484400";"4647020";"2,81170795";"41,97502114"
"BAR";"SANT NARCIS";"0039";"ASSUMPCIO";"17";"";"N";"";"";"N";"";"BS";"";"4490";"484307";"4647045";"2,81058478";"41,97524446"
"CENTRE CÍVIC";"";"0039";"ASSUMPCIO";"26";"";"N";"27";"";"N";"";"BS";"";"4459";"484396";"4647001";"2,81166017";"41,97484993"
"CENTRE D'ATENCIO A L'INFANCIA";"VENTIJOL";"0039";"ASSUMPCIO";"2";"";"N";"";"";"N";"";"";"";"4407";"484408";"4647100";"2,81180239";"41,97574183"
"EXPOSICIÓ I VENDA DE MAQUINÀRIES DE PISCINES";"";"0039";"ASSUMPCIO";"6";"";"N";"";"";"N";"";"BS";"1";"4389";"484370";"4647106";"2,81134356";"41,97579512"
"OFICINA";"FUNDACIÓ ELNA";"0039";"ASSUMPCIO";"16";"";"N";"";"";"N";"";"BS";"2";"4489";"484303";"4647051";"2,81053634";"41,97529842"
"OFICINA I MAGATZEM ACTIVITAT INSTAL·LACIONS I REPARACIONS D'ELECTRICITAT I LAMPISTERIA";"SERVEIS GIRONA, SL";"0039";"ASSUMPCIO";"9";"";"N";"";"";"N";"";"BS";"";"4392";"484349";"4647097";"2,81109033";"41,97571364"
"SERVEIS D'ESTÈTICA";"";"0039";"ASSUMPCIO";"11";"";"N";"";"";"N";"";"BS";"";"4394";"484335";"4647090";"2,81092154";"41,97565031"
"VENDA MENOR DE VINS I LICORS";"EL CELLER";"0039";"ASSUMPCIO";"31";"";"N";"";"";"N";"";"";"";"4463";"484421";"4647031";"2,81196112";"41,97512063"
"GIMNÀS";"BASIC FITNESS";"0040";"ASTURIES";"59";"";"N";"";"";"N";"";"";"";"11190";"484145";"4644775";"2,80869061";"41,95479607"
"OFICINES COMPANYIA GESTIO D'AIGUES";"PRODAISA";"0040";"ASTURIES";"9";"";"N";"";"";"N";"";"";"";"3620";"484018";"4644338";"2,80717008";"41,95085758"
"PARC INFANTIL";"LUA'S PARK";"0040";"ASTURIES";"55";"";"N";"";"";"N";"";"";"";"11686";"484134";"4644701";"2,80855988";"41,95412935"
"DISSENY GRÀFIC PER ORDINADOR";"RETOLAC";"0041";"ATLANTIDA";"15";"";"N";"";"";"N";"";"BS";"C";"4733";"484177";"4647295";"2,80900895";"41,97749352"
"TALLER DE MANUALITATS";"FES-HO TU MATEIX";"0042";"AURIGA";"1";"";"N";"";"";"N";"";"BS";"1";"64";"485530";"4647823";"2,82532722";"41,98227504"
"HABITATGE D'ÚS TURÍSTIC";"CASA MERCÈ GIRONA";"0043";"AURIGA";"8";"";"N";"";"";"N";"";"02";"";"106";"485508";"4647803";"2,82506215";"41,98209451"
"PENSIÓ - CASA D'HOSTES";"PENSIÓ PEREZ";"0043";"AURIGA";"6";"";"N";"";"";"N";"";"PR";"2";"104";"485492";"4647812";"2,82486879";"41,98217527"
"TALLER ARTESANAL";"CAN PINYONAIRE";"0043";"AURIGA";"5";"";"N";"";"";"N";"";"BS";"3";"67";"485496";"4647831";"2,82491660";"41,98234647"
"?";"";"0046";"BERNAT BACIA";"3";"";"N";"";"";"N";"";"BS";"";"1190";"485125";"4647593";"2,82044416";"41,98019597"
"?";"";"0046";"BERNAT BACIA";"4";"";"N";"";"";"N";"";"";"";"1179";"485099";"4647619";"2,82012966";"41,98042965"
"BOTIGA DE MOBLES, DECORACIÓ I PROJECTES D'INTERIOR";"SUREDA STUDI";"0046";"BERNAT BACIA";"5";"";"N";"";"";"N";"";"BS";"DR";"1190";"485125";"4647593";"2,82044416";"41,98019597"
"BOTIGA DE PAPERERIA I DIBUIX";"ESTAMP-RET SC";"0046";"BERNAT BACIA";"1";"";"N";"";"";"N";"";"BS";"3";"1191";"485137";"4647604";"2,82058873";"41,98029527"
"BOTIGA DE ROBA";"CRISTINA PIBERNAT";"0046";"BERNAT BACIA";"1";"";"N";"";"";"N";"";"BS";"4";"1191";"485137";"4647604";"2,82058873";"41,98029527"
"BOTIGA DE ROBA";"OUTLET";"0046";"BERNAT BACIA";"7";"";"N";"";"";"N";"";"BS";"2";"1189";"485110";"4647584";"2,82026333";"41,98011463"
"DESPATX DE METGE";"CENTRE D'AL·LERGIA";"0046";"BERNAT BACIA";"6";"";"N";"";"";"N";"";"EN";"A";"1172";"485083";"4647597";"2,81993708";"41,98023120"
"OFICINA IMMOBILIÀRIA";"FINQUES COLOMÈ";"0046";"BERNAT BACIA";"6";"";"N";"";"";"N";"";"BS";"";"1172";"485083";"4647597";"2,81993708";"41,98023120"
"OFICINES ADMINISTRATIVES I CONSULTES EXT";"PREVIASA DKV";"0046";"BERNAT BACIA";"1";"";"N";"";"";"N";"";"BS";"2";"1191";"485137";"4647604";"2,82058873";"41,98029527"
"TALLER DE DIBUIX ARTÍSTIC I ARTS MANUALS";"";"0046";"BERNAT BACIA";"5";"";"N";"";"";"N";"";"BS";"ES";"1190";"485125";"4647593";"2,82044416";"41,98019597"
"TATUATGES";"TINTA MIA TATTOO STUDIO";"0046";"BERNAT BACIA";"7";"";"N";"";"";"N";"";"BS";"1";"1189";"485110";"4647584";"2,82026333";"41,98011463"
"?";"";"0047";"BAILEN";"4";"";"N";"";"";"N";"";"BS";"1";"1120";"484938";"4647590";"2,81818698";"41,98016540"
"?";"";"0047";"BAILEN";"8";"";"N";"";"";"N";"";"02";"3";"1118";"484880";"4647553";"2,81748781";"41,97983104"
"ACADÈMIA PRIVADA D'ENSENYAMENT";"MONTSERRAT ALSINA ROIG";"0047";"BAILEN";"8";"";"N";"";"";"N";"";"01";"3";"1118";"484880";"4647553";"2,81748781";"41,97983104"
"AGÈNCIA DE RELACIONS SOCIALS";"AGENCIA DE RELACIONS SOCIALS";"0047";"BAILEN";"4";"";"N";"";"";"N";"";"02";"1";"1120";"484938";"4647590";"2,81818698";"41,98016540"
"COMERÇ AL DETALL DE PLANTES I FLORS";"LA LLAR NATURAL";"0047";"BAILEN";"2";"";"N";"";"";"N";"";"BS";"1";"1120";"484938";"4647590";"2,81818698";"41,98016540"
"HABITATGE D'ÚS TURÍSTIC";"";"0047";"BAILEN";"6";"";"N";"";"";"N";"";"03";"1";"1120";"484938";"4647590";"2,81818698";"41,98016540"
"LOCUTORI AMB SERVEI D'INTERNET";"LOCUTORI WIZZY";"0047";"BAILEN";"6";"";"N";"";"";"N";"";"BS";"2";"1120";"484938";"4647590";"2,81818698";"41,98016540"
"ÒPTICA";"ÒPTICA AGUSTÍ";"0047";"BAILEN";"2";"";"N";"";"";"N";"";"BS";"2";"1120";"484938";"4647590";"2,81818698";"41,98016540"
"PERRUQUERIA";"M. ARDIACA";"0047";"BAILEN";"4";"";"N";"";"";"N";"";"BS";"3";"1120";"484938";"4647590";"2,81818698";"41,98016540"
"PERRUQUERIA I VENDA DE COMPLEMENTS";"BEAUTY FAIR COSMETIC";"0047";"BAILEN";"6";"";"N";"";"";"N";"";"BS";"1";"1120";"484938";"4647590";"2,81818698";"41,98016540"
"?";"";"0048";"BALANDRAU";"5";"";"N";"";"";"N";"";"BS";"";"4852";"484135";"4647003";"2,80850987";"41,97486273"
"BAR SENSE ELEMENTS DE COCCIÓ";"EL RACÓ DE NINA";"0048";"BALANDRAU";"9";"";"N";"";"";"N";"";"BS";"4";"10691";"484083";"4647016";"2,80788189";"41,97497877"
"CENTRE D'ESTÈTICA";"AIRA";"0048";"BALANDRAU";"9";"";"N";"";"";"N";"";"BS";"2";"10691";"484083";"4647016";"2,80788189";"41,97497877"
"PERRUQUERIA";"PERRUQUERIA CHARKY";"0048";"BALANDRAU";"1";"";"N";"";"";"N";"";"BS";"3";"4838";"484170";"4647001";"2,80893237";"41,97484542"
"MAGATZEM DE PINTURES";"";"0049";"BALANDRAU";"1";"A";"N";"";"";"N";"";"";"";"4839";"484164";"4646989";"2,80886028";"41,97473722"
"?";"";"0051";"BALLESTERIES";"15";"";"N";"";"";"N";"";"BS";"";"6000";"485490";"4648206";"2,82483492";"41,98572386"
"?";"";"0051";"BALLESTERIES";"37";"";"N";"";"";"N";"";"BS";"2";"6010";"485474";"4648259";"2,82464046";"41,98620091"
"?";"";"0051";"BALLESTERIES";"46";"";"N";"";"";"N";"";"BS";"";"5972";"485480";"4648294";"2,82471202";"41,98651626"
"?";"";"0051";"BALLESTERIES";"48";"";"N";"";"";"N";"";"BS";"";"5973";"485478";"4648302";"2,82468768";"41,98658827"
"ARRANJAMENTS DE ROBA";"LES ESTISORES D'ANGELICA";"0051";"BALLESTERIES";"38";"";"N";"42";"";"N";"";"BS";"3";"5969";"485487";"4648275";"2,82479700";"41,98634526"
"BAR";"LA TERRA";"0051";"BALLESTERIES";"23";"";"N";"";"";"N";"";"BS";"";"6004";"485484";"4648223";"2,82476207";"41,98587686"
"BAR I VENDA DE PRODUCTES DE PASTISSERIA";"L'EXQUISIT";"0051";"BALLESTERIES";"3";"";"N";"";"";"N";"";"BS";"";"5994";"485486";"4648177";"2,82478735";"41,98546259"
"BAR RESTAURANT (CAT. 3) AMB ZONA DE VENDA";"ENRIQUE TOMÀS";"0051";"BALLESTERIES";"1";"";"N";"";"";"N";"";"BS";"2";"5993";"485485";"4648173";"2,82477537";"41,98542654"
"BAR SENSE ELEMENTS DE COCCIÓ";"EL PATI DE LA VEÏNA";"0051";"BALLESTERIES";"45";"";"N";"";"";"N";"";"BS";"1";"6014";"485470";"4648283";"2,82459157";"41,98641700"
"BOTIGA ARTESANIA";"STUDI DOLORS TURRO";"0051";"BALLESTERIES";"19";"";"N";"";"";"N";"";"BS";"";"6002";"485487";"4648213";"2,82479853";"41,98578685"
"BOTIGA D'ARTICLES D'ESPORT";"ARMY GIRONA";"0051";"BALLESTERIES";"7";"";"N";"";"";"N";"";"BS";"";"5996";"485488";"4648187";"2,82481124";"41,98555269"
"BOTIGA D'OBJECTES DE REGAL";"LA FONT";"0051";"BALLESTERIES";"18";"";"N";"";"";"N";"";"BS";"";"5958";"485505";"4648210";"2,82501590";"41,98576016"
"BOTIGA DE BOLSOS";"SARA";"0051";"BALLESTERIES";"34";"";"N";"36";"";"N";"";"BS";"2";"5966";"485489";"4648264";"2,82482141";"41,98624622"
"BOTIGA DE DECORACIÓ I REGAL";"L'EXQUISITERIA";"0051";"BALLESTERIES";"20";"";"N";"";"";"N";"";"BS";"";"5959";"485504";"4648215";"2,82500370";"41,98580517"
"BOTIGA DE ROBA";"BLANQUE DU NIL";"0051";"BALLESTERIES";"5";"";"N";"";"";"N";"";"BS";"";"5995";"485487";"4648183";"2,82479927";"41,98551665"
"BOTIGA DE ROBA";"CANELA FINA";"0051";"BALLESTERIES";"43";"";"N";"";"";"N";"";"BS";"";"6013";"485471";"4648274";"2,82460387";"41,98633596"
"BOTIGA DE ROBA";"CANELUS by CANELA FINA";"0051";"BALLESTERIES";"38";"";"N";"42";"";"N";"";"BS";"1";"5969";"485487";"4648275";"2,82479700";"41,98634526"
"BOTIGA DE ROBA";"VESTTO";"0051";"BALLESTERIES";"4";"";"N";"6";"";"N";"";"BS";"3";"5952";"485513";"4648177";"2,82511329";"41,98546309"
"BOTIGA DE ROBA I COMPLEMENTS";"COLORS";"0051";"BALLESTERIES";"34";"";"N";"36";"";"N";"";"BS";"1";"5966";"485489";"4648264";"2,82482141";"41,98624622"
"BOTIGA DE ROBA I COMPLEMENTS";"NOASBUTIK";"0051";"BALLESTERIES";"22";"";"N";"";"";"N";"";"BS";"2";"5960";"485503";"4648230";"2,82499126";"41,98594025"
"BOTIGA DE ROBA I COMPLEMENTS";"SOM TERRA";"0051";"BALLESTERIES";"13";"";"N";"";"";"N";"";"BS";"";"5999";"485488";"4648201";"2,82481090";"41,98567879"
"BOTIGA DE ROBA I COMPLEMENTS";"VIVA BOMBAY";"0051";"BALLESTERIES";"2";"";"N";"";"";"N";"";"BS";"";"5950";"485510";"4648168";"2,82507729";"41,98538197"
"BOTIGA TALLER DE QUADRES I PETITS OBJECTES";"MARIA POU";"0051";"BALLESTERIES";"47";"";"N";"";"";"N";"";"BS";"";"6015";"485466";"4648289";"2,82454314";"41,98647097"
"CASA MUSEU";"CASA MASÓ";"0051";"BALLESTERIES";"29";"";"N";"";"";"N";"";"BS";"1";"6007";"485479";"4648242";"2,82470124";"41,98604789"
"COMERÇ AL DETALL D'ARTICLES DE PUERICULTURA I DECORACIÓ";"PUPUTS";"0051";"BALLESTERIES";"38";"";"N";"42";"";"N";"";"BS";"4";"5969";"485487";"4648275";"2,82479700";"41,98634526"
"COMERÇ AL DETALL D'ARTICLES DE REGAL I PAPERERIA";"PAPERS";"0051";"BALLESTERIES";"31";"";"N";"";"";"N";"";"BS";"";"6008";"485479";"4648250";"2,82470104";"41,98611995"
