"Descripcio";"Nom_comercial";"Codi_carrer";"Nom_carrer";"Numero_inf";"Lletra_inf";"Accessori_inf";"Numero_sup";"Lletra_sup";" Accessori_sup";"Escala";"Pis";"Porta";"Id_edifici";"utm_x_etrs89";" utm_y_etrs89";"lon";"lat"
" ";"-";"0166";"Carrer de la Creu";"42";"-";"N";"";"-";"N";"-";"1";"2";"2686";"485080";"4647143";"2,81991239";"41,97614212"
"ACADÈMIA DE REPÀS";"-";"0166";"Carrer de la Creu";"42";"-";"N";"";"-";"N";"-";"EN";"1";"2686";"485080";"4647143";"2,81991239";"41,97614212"
"FARMÀCIA";"FARMÀCIA SIMON BOMBÍ";"0166";"Carrer de la Creu";"42";"-";"N";"";"-";"N";"-";"BS";"1";"2686";"485080";"4647143";"2,81991239";"41,97614212"
" ";"-";"0166";"Carrer de la Creu";"42";"-";"N";"";"-";"N";"-";"EN";"4";"2686";"485080";"4647143";"2,81991239";"41,97614212"
"VENDA AL DETALL DE FLORS";"FLORISTERIA JUMEL";"0166";"Carrer de la Creu";"42";"-";"N";"";"-";"N";"-";"BS";"2";"2686";"485080";"4647143";"2,81991239";"41,97614212"
"BOTIGA D'ALIMENTACIÓ, FRUITERIA I VERDULERIA";"IDEAL";"0166";"Carrer de la Creu";"42";"-";"N";"";"-";"N";"-";"BS";"3";"2686";"485080";"4647143";"2,81991239";"41,97614212"
"PEIXATERIA";"PEIX DE LA TEVA COSTA";"0166";"Carrer de la Creu";"43";"-";"N";"";"-";"N";"-";"BS";"C";"2633";"485031";"4647117";"2,81932161";"41,97590702"
"VENDA DE PLATS CUINATS SENSE ELABORACIÓ";"LA VIANDA";"0166";"Carrer de la Creu";"43";"-";"N";"";"-";"N";"-";"BS";"B";"2633";"485031";"4647117";"2,81932161";"41,97590702"
"BAR";"EL MOLÍ PAN Y CAFÉ";"0166";"Carrer de la Creu";"43";"-";"N";"";"-";"N";"-";"BS";"A";"2633";"485031";"4647117";"2,81932161";"41,97590702"
"ASSESSORIA FISCAL, ECONOMISTES I ADVOCATS";"COMPTES ASSESSORS I ADVOCATS";"0166";"Carrer de la Creu";"43";"-";"N";"";"-";"N";"-";"3";"1";"2633";"485031";"4647117";"2,81932161";"41,97590702"
"ACADÈMIA DE REPÀS";"-";"0166";"Carrer de la Creu";"43";"-";"N";"";"-";"N";"-";"EN";"2";"2633";"485031";"4647117";"2,81932161";"41,97590702"
"VENDA I INSTAL.LACIONS SISTEMA TELEFONIA";"TELYCO GIRONA";"0166";"Carrer de la Creu";"44";"-";"N";"";"-";"N";"-";"BS";"-";"2687";"485063";"4647148";"2,81970707";"41,97618684"
"OFICINA D'ASSEGURANCES";"ASSEGURANCES BILBAO";"0166";"Carrer de la Creu";"45";"-";"S";"";"-";"N";"-";"BS";"2";"2641";"485003";"4647121";"2,81898355";"41,97594252"
"AUTOESCOLA";"AUTOESCOLA LLADÓ";"0166";"Carrer de la Creu";"45";"-";"S";"";"-";"N";"-";"BS";"1";"2641";"485003";"4647121";"2,81898355";"41,97594252"
"OFICINA IMMOBILIÀRIA";"TOT IMMOBLES";"0166";"Carrer de la Creu";"46";"-";"S";"";"-";"N";"-";"BS";"1";"2688";"485049";"4647153";"2,81953796";"41,97623160"
"VENDA DE PRODUCTES D'ALIMENTACIÓ";"BONÀREA";"0166";"Carrer de la Creu";"47";"-";"N";"";"-";"N";"-";"BS";"-";"2653";"484984";"4647133";"2,81875391";"41,97605023"
"CONSULTORI MÈDIC";"INSTITUT DERMATOLOGIC GIRONA";"0166";"Carrer de la Creu";"52";"-";"N";"";"-";"N";"-";"EN";"1";"2669";"484913";"4647195";"2,81789534";"41,97660729"
" ";"-";"0166";"Carrer de la Creu";"52";"-";"N";"";"-";"N";"-";"2";"1";"2669";"484913";"4647195";"2,81789534";"41,97660729"
" ";"-";"0166";"Carrer de la Creu";"52";"-";"N";"";"-";"N";"-";"3";"2";"2669";"484913";"4647195";"2,81789534";"41,97660729"
"COMERÇ AL DETALL DE PRODUCTES ALIMENTARIS I BEGUDES";"SUPERMERCADO RUSO";"0166";"Carrer de la Creu";"52";"-";"N";"";"-";"N";"-";"BS";"4";"2669";"484913";"4647195";"2,81789534";"41,97660729"
"BAR SENSE ELEMENTS DE COCCIÓ";"DELITALIA";"0166";"Carrer de la Creu";"52";"-";"N";"";"-";"N";"-";"BS";"3";"2669";"484913";"4647195";"2,81789534";"41,97660729"
"BAR SENSE ELEMENTS DE COCCIÓ I ELABORACIÓ I VENDA DE PA I PASTISSERIA";"EL FORNET DE LA CREU";"0166";"Carrer de la Creu";"52";"-";"N";"";"-";"N";"-";"BS";"2";"2669";"484913";"4647195";"2,81789534";"41,97660729"
"COMERÇ AL DETALL DE PATINS ELÈCTRICS";"TOP PATIN";"0166";"Carrer de la Creu";"53";"-";"N";"";"-";"N";"-";"BS";"1";"2662";"484935";"4647148";"2,81816209";"41,97618440"
"ACADÈMIA D'ANGLÈS";"HELEN DORON ENGLISH";"0166";"Carrer de la Creu";"53";"-";"N";"";"-";"N";"-";"BS";"2";"2662";"484935";"4647148";"2,81816209";"41,97618440"
"HABITATGE D'ÚS TURÍSTIC";"-";"0166";"Carrer de la Creu";"53";"-";"N";"";"-";"N";"-";"5";"1";"2662";"484935";"4647148";"2,81816209";"41,97618440"
"HABITATGE D'ÚS TURÍSTIC";"-";"0166";"Carrer de la Creu";"53";"-";"N";"";"-";"N";"-";"7";"2";"2662";"484935";"4647148";"2,81816209";"41,97618440"
"REPARACIO ELECTRODOMESTICS";"ARMANGUE";"0166";"Carrer de la Creu";"55";"-";"S";"";"-";"N";"-";"BS";"2";"2661";"484920";"4647149";"2,81798101";"41,97619312"
"CENTRE RESIDENCIAL D'ACCIÓ EDUCATIVA";"CRAE ABEONA";"0167";"Disseminat de la Creu de Palau";"11";"-";"N";"";"-";"N";"-";"BS";"1";"10616";"486059";"4644738";"2,83178607";"41,95449898"
"CENTRE RESIDENCIAL D'ACCIÓ EDUCATIVA";"RESIDÈNCIA SANTA CLOTILDE - BON PASTOR";"0167";"Disseminat de la Creu de Palau";"11";"-";"N";"";"-";"N";"-";"BS";"1";"10616";"486059";"4644738";"2,83178607";"41,95449898"
"CAMP DE FUTBOL, PISTES POLIESPORTIVES I VESTIDORS, PAVELLÓ POLIESPORTIU";"-";"0167";"Disseminat de la Creu de Palau";"15";"-";"N";"";"-";"N";"-";"-";"-";"11050";"484592";"4643652";"2,81411356";"41,94469041"
"BAR RESTAURANT (CAT. 3) AMB TERRASSA EXTERIOR PRIVADA";"BM - EL PALAU";"0168";"Pujada de la Creu de Palau";"2";"-";"N";"";"-";"N";"-";"BS";"1";"10252";"485157";"4646223";"2,82086501";"41,96785744"
"OFICINA TÈCNICA";"BARRAU ENGINYERS CONSULTORS, SLU";"0168";"Pujada de la Creu de Palau";"2";"-";"N";"";"-";"N";"-";"2";"4";"10252";"485157";"4646223";"2,82086501";"41,96785744"
"BOTIGA DE VENDA DE CARNS ENVASADES SENSE OBRADOR";"GICARNS GIRONA";"0168";"Pujada de la Creu de Palau";"3";"-";"N";"";"-";"N";"-";"BS";"1";"9457";"485207";"4646231";"2,82146824";"41,96793044"
"OFICINA IMMOBILIÀRIA";"FINQUES PERICOT";"0168";"Pujada de la Creu de Palau";"4";"-";"N";"";"-";"N";"-";"BS";"2";"10252";"485157";"4646223";"2,82086501";"41,96785744"
"ENTRENAMENT INTEL·LIGENT INDIVIDUALITZAT";"ACTIVITY LAB";"0168";"Pujada de la Creu de Palau";"4";"-";"N";"";"-";"N";"-";"BS";"3";"10252";"485157";"4646223";"2,82086501";"41,96785744"
"FARMÀCIA";"FARMÀCIA CORRETGER-RUHÍ";"0168";"Pujada de la Creu de Palau";"5";"-";"N";"";"-";"N";"-";"BS";"-";"11791";"485199";"4646222";"2,82137192";"41,96784923"
"OFICINA IMMOBILIÀRIA";"ESTUDI SELECTIO GIRONA";"0168";"Pujada de la Creu de Palau";"7";"-";"N";"9";"-";"N";"-";"BS";"-";"11792";"485189";"4646171";"2,82125251";"41,96738970"
"CENTRE D'ESTÈTICA";"ZAFIRO";"0168";"Pujada de la Creu de Palau";"11";"-";"N";"13";"-";"N";"-";"BS";"2";"11792";"485189";"4646171";"2,82125251";"41,96738970"
"CONSULTORI DENTAL";"BARROSO Clínica Dental";"0168";"Pujada de la Creu de Palau";"15";"-";"N";"17";"-";"N";"-";"BS";"1";"11792";"485189";"4646171";"2,82125251";"41,96738970"
"OFICINA DE TREBALL TEMPORAL";"GCTPLUS ETT";"0168";"Pujada de la Creu de Palau";"19";"-";"N";"";"-";"N";"-";"BS";"2";"9585";"485185";"4646110";"2,82120578";"41,96684022"
"OFICINA DE GESTIÓ DE LES FINQUES DE LA SOCIETAT";"GRUP AMBISIST GIRONA SL";"0168";"Pujada de la Creu de Palau";"19";"-";"N";"";"-";"N";"-";"3";"5";"9585";"485185";"4646110";"2,82120578";"41,96684022"
"GESTIÓ DE SUBMINISTRAMENTS PER A ARTS GRÀFIQUES";"ESPECTROCOLOR";"0168";"Pujada de la Creu de Palau";"24";"-";"N";"";"-";"N";"-";"-";"-";"11602";"485132";"4645964";"2,82056984";"41,96552424"
" ";"-";"0168";"Pujada de la Creu de Palau";"43";"-";"N";"";"-";"N";"-";"-";"-";"2904";"485197";"4645886";"2,82135623";"41,96482295"
"SERVEI D'ALLOTJAMENT I ESMORZAR (BED&BREAKFAST)";"EL PORXO B&B";"0168";"Pujada de la Creu de Palau";"54";"-";"N";"";"-";"N";"-";"-";"-";"2994";"485044";"4645531";"2,81951885";"41,96162269"
"ESCOLA D'ADULTS";"-";"0169";"Travessia de la Creu";"1";"-";"N";"";"-";"N";"-";"BS";"-";"1484";"485277";"4647240";"2,82228778";"41,97701948"
"SERVEIS DE PERRUQUERIA";"-";"0169";"Travessia de la Creu";"2";"-";"S";"";"-";"N";"-";"BS";"-";"1408";"485249";"4647241";"2,82194979";"41,97702796"
"CENTRE DE BRONZEJAT I ESTÈTICA";"S DE SOL";"0169";"Travessia de la Creu";"4";"-";"N";"";"-";"N";"-";"BS";"-";"1408";"485249";"4647241";"2,82194979";"41,97702796"
"BAR RESTAURANT (CAT. 3)";"FÈNIX";"0169";"Travessia de la Creu";"5";"-";"N";"";"-";"N";"-";"BS";"-";"1482";"485270";"4647213";"2,82220397";"41,97677617"
"BAR MUSICAL";"ESPIT CHUPITOS GIRONA";"0169";"Travessia de la Creu";"6";"-";"N";"";"-";"N";"-";"BS";"-";"1409";"485244";"4647218";"2,82189001";"41,97682071"
"DESPATX PREFESSIONAL APARELLADOR";"PROMOTORA J. C. COSTA S.L.";"0169";"Travessia de la Creu";"6";"-";"N";"";"-";"N";"-";"EN";"3";"1409";"485244";"4647218";"2,82189001";"41,97682071"
"CENTRE D'ESTÈTICA I TERÀPIES NATURALS";"-";"0169";"Travessia de la Creu";"7";"-";"S";"";"-";"N";"-";"BS";"2";"1465";"485259";"4647176";"2,82207212";"41,97644271"
"BUGADERIA TINTORERIA";"RENTNETRENT";"0169";"Travessia de la Creu";"8";"-";"N";"";"-";"N";"-";"BS";"4";"1450";"485233";"4647182";"2,82175814";"41,97649627"
"VENDA DE ROBA INFANTIL I COMPLEMENTS";"EL CUC";"0169";"Travessia de la Creu";"9";"-";"N";"";"-";"N";"-";"BS";"-";"1464";"485259";"4647160";"2,82207252";"41,97629861"
"VDA.MAJOR ACCESORIS DE VEHICLES";"AUTOCRISTAL RALARSA";"0169";"Travessia de la Creu";"11";"-";"N";"";"-";"N";"-";"BS";"-";"1463";"485257";"4647151";"2,82204861";"41,97621751"
"RENTAT ECOLÒGIC DE VEHICLES";"GIROWASH";"0169";"Travessia de la Creu";"12";"-";"N";"14";"-";"N";"-";"-";"-";"1452";"485223";"4647154";"2,82163815";"41,97624389"
"BAR-RESTAURANT (CAT. 2)";"LA TRAVESSERA";"0169";"Travessia de la Creu";"13";"-";"N";"";"-";"N";"-";"BS";"1";"1462";"485255";"4647143";"2,82202467";"41,97614542"
"CARNISSERIA-PREPARACIO PLATS PRECUINATS";"ABELLA";"0169";"Travessia de la Creu";"18";"-";"N";"";"-";"N";"-";"BS";"-";"1454";"485216";"4647124";"2,82155441";"41,97597356"
"CENTRE D'INFORMACIÓ NUTRICIONAL";"HERBALIFE";"0169";"Travessia de la Creu";"21";"-";"N";"23";"-";"N";"-";"EN";"2";"1460";"485246";"4647118";"2,82191666";"41,97592008"
"CENTRE DE QUIROMASSATGES";"GIRONA CHIROPRACTIC";"0169";"Travessia de la Creu";"21";"-";"N";"23";"-";"N";"-";"BS";"1";"1460";"485246";"4647118";"2,82191666";"41,97592008"
"SALÓ DE BELLESA";"ESTETICA VINTAGE NATUR";"0169";"Travessia de la Creu";"21";"-";"N";"23";"-";"N";"-";"BS";"2";"1460";"485246";"4647118";"2,82191666";"41,97592008"
"BARBERIA-PERRUQUERIA I ESTÈTICA";"BARBER CLUB GIRONA";"0169";"Travessia de la Creu";"22";"-";"N";"";"-";"N";"-";"BS";"-";"1495";"485208";"4647074";"2,82145910";"41,97552308"
"IMMOBILIÀRIA";"MADRENAS SERVEIS IMMOBILIARIS";"0169";"Travessia de la Creu";"22";"-";"N";"";"-";"N";"-";"EN";"2";"1495";"485208";"4647074";"2,82145910";"41,97552308"
"PERRUQUERIA";"DE LA CREU";"0169";"Travessia de la Creu";"24";"-";"N";"";"-";"N";"-";"BS";"1";"1496";"485201";"4647063";"2,82137489";"41,97542387"
"ELABORACIÓ I VENDA DE PASTA FRESCA";"FET A MÀ PASTA FRESCA";"0169";"Travessia de la Creu";"24";"-";"N";"";"-";"N";"-";"BS";"2";"1496";"485201";"4647063";"2,82137489";"41,97542387"
"VENDA DE FRUITES I VERDURES";"FRUITES JERONI MERCADER I FRIGOLA";"0169";"Travessia de la Creu";"25";"-";"N";"";"-";"N";"-";"BS";"1";"1459";"485238";"4647100";"2,82182055";"41,97575781"
"CLUB SOCIAL PRIVAT DE FUMADORS DE CANNÀBIS";"DOBLECERO";"0169";"Travessia de la Creu";"26";"-";"N";"";"-";"N";"-";"BS";"-";"11807";"485199";"4647052";"2,82135103";"41,97532476"
"CONSULTORI DE PSICOLOGIA CLÍNICA";"-";"0169";"Travessia de la Creu";"26";"-";"N";"";"-";"N";"-";"2";"1";"11807";"485199";"4647052";"2,82135103";"41,97532476"
"HABITATGE D'ÚS TURÍSTIC";"-";"0169";"Travessia de la Creu";"26";"-";"N";"";"-";"N";"-";"2";"2";"11807";"485199";"4647052";"2,82135103";"41,97532476"
"DESPATX ARQUITECTES";"-";"0169";"Travessia de la Creu";"28";"-";"N";"";"-";"N";"-";"1";"2";"10087";"485168";"4647029";"2,82097744";"41,97511703"
"CENTRE MÈDIC GINECOLÒGIC";"CENTRO GINECOLÓGICO IVI";"0169";"Travessia de la Creu";"28";"-";"N";"";"-";"N";"-";"BS";"-";"10087";"485168";"4647029";"2,82097744";"41,97511703"
"OFICINA PUBLICA";"TRESORERIA GENERAL DE LA SEGURETAT SOCIAL";"0169";"Travessia de la Creu";"31";"-";"N";"";"-";"N";"-";"BS";"1";"1508";"485228";"4647046";"2,82170121";"41,97527127"
"CLINICA VETERINARIA";"CLÍNICA VETERINARIA MULTIFAUNA";"0169";"Travessia de la Creu";"31";"-";"N";"";"-";"N";"-";"BS";"3";"1508";"485228";"4647046";"2,82170121";"41,97527127"
"BAR-RESTAURANT (CAT. 3)";"LA CALÈNDULA";"0169";"Travessia de la Creu";"33";"-";"N";"";"-";"N";"-";"BS";"-";"10810";"485224";"4647033";"2,82165326";"41,97515411"
" ";"-";"0169";"Travessia de la Creu";"35";"-";"N";"";"-";"N";"-";"3";"-";"1506";"485221";"4647025";"2,82161725";"41,97508200"
"GESTIÓ DE FINQUES I ASSESSORIA JURÍDICA";"MUNDOCASA GRUP";"0169";"Travessia de la Creu";"37";"-";"N";"";"-";"N";"-";"EN";"1";"1505";"485216";"4647016";"2,82155712";"41,97500084"
" ";"-";"0169";"Travessia de la Creu";"39";"-";"N";"";"-";"N";"-";"EN";"1";"1504";"485228";"4647002";"2,82170231";"41,97487497"
"REPARACIÓ DE SABATES I ROBA";"-";"0169";"Travessia de la Creu";"39";"-";"N";"";"-";"N";"-";"BS";"1";"1504";"485228";"4647002";"2,82170231";"41,97487497"
"OFICINA D'ASSESSORAMENT ENERGÈTIC";"ENERGIA I CONTROL";"0169";"Travessia de la Creu";"39";"-";"N";"";"-";"N";"-";"BS";"1";"1504";"485228";"4647002";"2,82170231";"41,97487497"
"HABITATGE D'ÚS TURÍSTIC";"-";"0169";"Travessia de la Creu";"39";"-";"N";"";"-";"N";"-";"3";"2";"1504";"485228";"4647002";"2,82170231";"41,97487497"
"CLINICA DENTAL";"CLINICA DENTAL J. PUJOL";"0169";"Travessia de la Creu";"39";"-";"N";"";"-";"N";"-";"3";"1";"1504";"485228";"4647002";"2,82170231";"41,97487497"
"SERVEIS IMMOBILIARIS";"BIBLOS";"0169";"Travessia de la Creu";"39";"-";"N";"";"-";"N";"-";"EN";"3";"1504";"485228";"4647002";"2,82170231";"41,97487497"
"BOTIGA DE PLATS CUINATS";"LA VIANDA";"0172";"Carrer de Cristòfor Grober";"2";"-";"N";"";"-";"N";"-";"BS";"-";"3699";"485193";"4647884";"2,82125765";"41,98281819"
"HABITATGE D'ÚS TURÍSTIC";"-";"0172";"Carrer de Cristòfor Grober";"2";"-";"N";"";"-";"N";"-";"3";"D";"3699";"485193";"4647884";"2,82125765";"41,98281819"
"CONSULTORI DENTAL I ESTÈTICA";"ADVANCE DENTAL SPA";"0172";"Carrer de Cristòfor Grober";"3";"-";"N";"";"-";"N";"-";"BS";"2";"3693";"485154";"4647895";"2,82078659";"41,98291653"
" ";"-";"0172";"Carrer de Cristòfor Grober";"4";"-";"N";"";"-";"N";"-";"1";"1";"3700";"485184";"4647903";"2,82114853";"41,98298915"
" ";"-";"0172";"Carrer de Cristòfor Grober";"4";"-";"N";"";"-";"N";"-";"2";"8";"3700";"485184";"4647903";"2,82114853";"41,98298915"
" ";"-";"0172";"Carrer de Cristòfor Grober";"4";"-";"N";"";"-";"N";"-";"1";"8";"3700";"485184";"4647903";"2,82114853";"41,98298915"
"BAR RESTAURANT (CAT. 1) SENSE ELEMENTS DE COCCIÓ";"KUBU";"0172";"Carrer de Cristòfor Grober";"4";"-";"N";"";"-";"N";"-";"BS";"1";"3700";"485184";"4647903";"2,82114853";"41,98298915"
"OFICINA DE SERVEIS FINANCERS I COMPTABLES";"PARRAMON ECONOMISTA SL";"0172";"Carrer de Cristòfor Grober";"4";"-";"N";"";"-";"N";"-";"EN";"35";"3700";"485184";"4647903";"2,82114853";"41,98298915"
"ESTUDI DE TRADUCCIÓ";"-";"0172";"Carrer de Cristòfor Grober";"4";"-";"N";"";"-";"N";"-";"1";"6";"3700";"485184";"4647903";"2,82114853";"41,98298915"
"OFICINA D'ASSEGURANCES";"ASISA";"0172";"Carrer de Cristòfor Grober";"4";"-";"N";"";"-";"N";"-";"BS";"2";"3700";"485184";"4647903";"2,82114853";"41,98298915"
"OFICINA IMMOBILIÀRIA";"SELECTIA";"0172";"Carrer de Cristòfor Grober";"5";"-";"N";"";"-";"N";"-";"BS";"1";"3692";"485154";"4647913";"2,82078614";"41,98307865"
"ACADEMIA DE REEDUCACIO";"";"0172";"Carrer de Cristòfor Grober";"5";"-";"N";"";"-";"N";"-";"3";"2";"3692";"485154";"4647913";"2,82078614";"41,98307865"
"GESTORIA ADMINISTRATIVA";"GESTORIA POU";"0172";"Carrer de Cristòfor Grober";"5";"-";"N";"";"-";"N";"-";"EN";"1";"3692";"485154";"4647913";"2,82078614";"41,98307865"
" ";"-";"0172";"Carrer de Cristòfor Grober";"6";"-";"N";"";"-";"N";"-";"2";"1";"3701";"485182";"4647931";"2,82112368";"41,98324129"
"CENTRE DE FISIOTERÀPIA";"SALUD I BENESTAR (SIB)";"0172";"Carrer de Cristòfor Grober";"6";"-";"N";"";"-";"N";"-";"1";"2";"3701";"485182";"4647931";"2,82112368";"41,98324129"
"OFICINES (CONTROL SINDICAL)";"CSI.F";"0172";"Carrer de Cristòfor Grober";"6";"-";"N";"";"-";"N";"-";"2";"4";"3701";"485182";"4647931";"2,82112368";"41,98324129"
"DESPATX D'ADVOCATS";"-";"0172";"Carrer de Cristòfor Grober";"6";"-";"N";"";"-";"N";"-";"1";"1";"3701";"485182";"4647931";"2,82112368";"41,98324129"
"OFICINA D'ASSEGURANCES I FINANCES";"POU CASAGRAN ASSESSORIA JURID.";"0172";"Carrer de Cristòfor Grober";"7";"-";"N";"";"-";"N";"-";"EN";"1";"3691";"485155";"4647937";"2,82079760";"41,98329483"
"CENTRE D'ESPLAI PER A LA GENT GRAN";"-";"0172";"Carrer de Cristòfor Grober";"8";"-";"N";"";"-";"N";"-";"BS";"-";"3702";"485183";"4647949";"2,82113530";"41,98340343"
"HABITATGE D'ÚS TURÍSTIC";"-";"0173";"Carrer de la Croada";"2";"-";"N";"";"-";"N";"-";"3";"1";"11151";"485429";"4647847";"2,82410743";"41,98248934"
"HABITATGE D'ÚS TURÍSTIC";"-";"0174";"Carrer de Manuel Cúndaro";"2";"-";"N";"";"-";"N";"-";"1";"1";"5942";"485521";"4648314";"2,82520649";"41,98669714"
" ";"-";"0179";"Passeig de la Devesa";"1";"-";"N";"";"-";"N";"-";"BS";"1";"8471";"485053";"4648317";"2,81955664";"41,98671542"
"BAR RESTAURANT (CAT. 3)";"LA ROSALEDA - JARDÍ DEGUSTACIÓ";"0179";"Passeig de la Devesa";"1";"-";"N";"";"-";"N";"-";"BS";"2";"8471";"485053";"4648317";"2,81955664";"41,98671542"
"HABITATGE D'ÚS TURÍSTIC";"-";"0179";"Passeig de la Devesa";"23";"-";"N";"";"-";"N";"-";"1";"1";"4041";"484630";"4648109";"2,81445556";"41,98483390"
" ";"-";"0179";"Passeig de la Devesa";"28";"-";"N";"";"-";"N";"-";"3";"1";"4047";"484598";"4648090";"2,81406976";"41,98466215"
"PALAU DE FIRES";"FIRA DE GIRONA";"0179";"Passeig de la Devesa";"34";"-";"N";"";"-";"N";"-";"-";"-";"4020";"484396";"4648132";"2,81163015";"41,98503645"
" ";"-";"0179";"Passeig de la Devesa";"35";"-";"N";"";"-";"N";"-";"-";"-";"11260";"484388";"4648211";"2,81153148";"41,98574782"
"PISCINA MUNICIPAL";"PISCINA MUNICIPAL D'ESTIU - ZONA ESPORTIVA LA DEVESA";"0179";"Passeig de la Devesa";"38";"-";"N";"";"-";"N";"-";"-";"3";"8722";"484598";"4648280";"2,81406478";"41,98637341"
"PISTES DE TENNIS I PÀDEL";"ZONA ESPORTIVA LA DEVESA - FRONTÓ I PISTES DE TENNIS";"0179";"Passeig de la Devesa";"38";"-";"N";"";"-";"N";"-";"-";"3";"8722";"484598";"4648280";"2,81406478";"41,98637341"
" ";"-";"0180";"Plaça de la Diputació";"1";"-";"N";"";"-";"N";"-";"1";"1";"1019";"485183";"4647816";"2,82113865";"41,98220555"
" ";"-";"0180";"Plaça de la Diputació";"1";"-";"N";"";"-";"N";"-";"4";"3";"1019";"485183";"4647816";"2,82113865";"41,98220555"
"SERVEIS DE GESTIO ADMINISTRATIVA";"CÀNOVAS ASSESSORAMENT I GESTIÓ S.L.";"0180";"Plaça de la Diputació";"1";"-";"N";"";"-";"N";"-";"BS";"-";"1019";"485183";"4647816";"2,82113865";"41,98220555"
"CENTRAL TELEFÒNICA";"-";"0180";"Plaça de la Diputació";"3";"-";"N";"";"-";"N";"-";"-";"-";"1015";"485131";"4647810";"2,82051110";"41,98215053"
"CENTRE DE RECOLLIDA D'ANIMALS I RESIDÈNCIA CANINA";"-";"0181";"Disseminat de Domeny";"5";"-";"N";"";"-";"N";"-";"-";"-";"10512";"483652";"4648589";"2,80263600";"41,98913740"
"OFICINA COMERCIALITZADORA DE GAS I LLUM";"GASFONTS";"0182";"Carrer de Josep Ametller i Viñas";"2";"-";"N";"";"-";"N";"-";"BS";"1";"1790";"485129";"4646816";"2,82051210";"41,97319787"
"SERVEI DE PEDAGOGIA (SUPORT ESCOLAR)";"PROFESSIONAL";"0182";"Carrer de Josep Ametller i Viñas";"3";"-";"N";"";"-";"N";"-";"BS";"1";"1757";"485149";"4646833";"2,82075306";"41,97335136"
"TALLER DE FUSTERIA";"SERVEI A LA FUSTERIA LLIBERT";"0182";"Carrer de Josep Ametller i Viñas";"4";"-";"N";"";"-";"N";"-";"BS";"-";"1791";"485139";"4646802";"2,82063315";"41,97307197"
"ESCOLA DE BALLET";"-";"0182";"Carrer de Josep Ametller i Viñas";"8";"-";"N";"";"-";"N";"-";"BS";"-";"1793";"485153";"4646795";"2,82080230";"41,97300918"
"MAGATZEM DE VINS";"-";"0182";"Carrer de Josep Ametller i Viñas";"11";"-";"N";"";"-";"N";"-";"BS";"1";"1753";"485193";"4646827";"2,82128427";"41,97329815"
"GARATGE DE PUPIL·LATGE";"-";"0182";"Carrer de Josep Ametller i Viñas";"11";"-";"N";"";"-";"N";"-";"BS";"2";"1753";"485193";"4646827";"2,82128427";"41,97329815"
"CENTRE DE SUPORT FAMILIAR";"PIPES";"0182";"Carrer de Josep Ametller i Viñas";"12";"-";"N";"";"-";"N";"-";"BS";"1";"1794";"485168";"4646794";"2,82098337";"41,97300046"
"REPARACIÓ I MANTENIMENT D'AUTOMÒBILS";"EURO TALLER";"0182";"Carrer de Josep Ametller i Viñas";"12";"-";"N";"";"-";"N";"-";"BS";"2";"1794";"485168";"4646794";"2,82098337";"41,97300046"
"PERRUQUERIA I ALTRES TRACTAMENTS DE BELLESA";"ROSI PERRUQUERIA";"0182";"Carrer de Josep Ametller i Viñas";"20";"-";"N";"";"-";"N";"-";"BS";"1";"1798";"485218";"4646795";"2,82158682";"41,97301041"
"CENTRE EDUCATIU";"LA XULETA";"0182";"Carrer de Josep Ametller i Viñas";"22";"-";"N";"";"-";"N";"-";"EN";"-";"1817";"485248";"4646793";"2,82194896";"41,97299296"
"VENDA ON-LINE DE BÉNS DE COL·LECCIONISME I CONSUM";"MILITARIA-GIRONA.CAT";"0182";"Carrer de Josep Ametller i Viñas";"26";"-";"N";"";"-";"N";"-";"BS";"-";"1818";"485268";"4646784";"2,82219057";"41,97291227"
" ";"-";"0182";"Carrer de Josep Ametller i Viñas";"39";"-";"N";"";"-";"N";"-";"BS";"-";"1718";"485368";"4646800";"2,82339713";"41,97305824"
" ";"-";"0182";"Carrer de Josep Ametller i Viñas";"41";"-";"N";"";"-";"N";"-";"-";"-";"1717";"485377";"4646805";"2,82350563";"41,97310344"
"ACADÈMIA";"Kids&Us";"0182";"Carrer de Josep Ametller i Viñas";"43";"-";"N";"";"-";"N";"-";"BS";"1";"11376";"485394";"4646810";"2,82371069";"41,97314879"
"TALLER MECANIC D'AUTOMOBILS";"AUTO TALLER MARTIN";"0182";"Carrer de Josep Ametller i Viñas";"44";"-";"N";"";"-";"N";"-";"BS";"-";"1901";"485357";"4646772";"2,82326506";"41,97280585"
"CASAL D'AVIS I CENTRE DE DIA (GENT GRAN)";"CASAL CÍVIC GIRONA MONTILIVI";"0182";"Carrer de Josep Ametller i Viñas";"56";"-";"N";"";"-";"N";"-";"-";"-";"1904";"485417";"4646764";"2,82398943";"41,97273491"
"CLUB SOCIAL";"SOM-HI!";"0182";"Carrer de Josep Ametller i Viñas";"56";"-";"N";"";"-";"N";"-";"-";"-";"1904";"485417";"4646764";"2,82398943";"41,97273491"
" ";"-";"0184";"Carrer de Francesc Eiximenis";"7";"-";"N";"";"-";"N";"-";"-";"-";"3771";"485207";"4648029";"2,82142300";"41,98412442"
